Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor,UF,Regiao
202403,Minas Gerais,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,26.0,MG,Sudeste
202404,Minas Gerais,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,30.4,MG,Sudeste
202401,Espírito Santo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,42.5,ES,Sudeste
202402,Espírito Santo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,51.4,ES,Sudeste
202403,Espírito Santo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,60.9,ES,Sudeste
202404,Espírito Santo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,79.2,ES,Sudeste
202401,Rio De Janeiro,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,21.1,RJ,Sudeste
202402,Rio De Janeiro,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,16.8,RJ,Sudeste
202403,Rio De Janeiro,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,16.3,RJ,Sudeste
202404,Rio De Janeiro,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,17.4,RJ,Sudeste
202401,São Paulo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,18.8,SP,Sudeste
202402,São Paulo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,16.1,SP,Sudeste
202403,São Paulo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,20.5,SP,Sudeste
202404,São Paulo,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,22.3,SP,Sudeste
202401,Paraná,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,25.3,PR,Sul
202402,Paraná,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,24.0,PR,Sul
202403,Paraná,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,28.2,PR,Sul
202404,Paraná,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,40.7,PR,Sul
202401,Santa Catarina,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,44.5,SC,Sul
202402,Santa Catarina,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,43.2,SC,Sul
202403,Santa Catarina,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,36.0,SC,Sul
202404,Santa Catarina,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,42.4,SC,Sul
202401,Rio Grande Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,33.5,RS,Sul
202402,Rio Grande Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,34.6,RS,Sul
202403,Rio Grande Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,35.4,RS,Sul
202404,Rio Grande Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,26.0,RS,Sul
202401,Mato Grosso Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,33.6,MS,Centro-Oeste
202402,Mato Grosso Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,31.3,MS,Centro-Oeste
202403,Mato Grosso Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,68.5,MS,Centro-Oeste
202404,Mato Grosso Do Sul,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,41.4,MS,Centro-Oeste
202401,Mato Grosso,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,22.6,MT,Centro-Oeste
202402,Mato Grosso,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,24.7,MT,Centro-Oeste
202403,Mato Grosso,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,39.8,MT,Centro-Oeste
202404,Mato Grosso,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,32.3,MT,Centro-Oeste
202401,Goiás,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,29.8,GO,Centro-Oeste
202402,Goiás,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,28.0,GO,Centro-Oeste
202403,Goiás,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,28.5,GO,Centro-Oeste
202404,Goiás,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,31.2,GO,Centro-Oeste
202401,Distrito Federal,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,13.3,DF,Centro-Oeste
202402,Distrito Federal,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,17.3,DF,Centro-Oeste
202403,Distrito Federal,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,15.5,DF,Centro-Oeste
202404,Distrito Federal,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Ensino médio incompleto ou equivalente,18.2,DF,Centro-Oeste
202401,Rondônia,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,10.1,RO,Norte
202404,Rondônia,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.1,RO,Norte
202401,Acre,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.2,AC,Norte
202402,Acre,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,2.6,AC,Norte
202403,Acre,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.9,AC,Norte
202404,Acre,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.0,AC,Norte
202401,Amazonas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.4,AM,Norte
202402,Amazonas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.3,AM,Norte
202403,Amazonas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.4,AM,Norte
202404,Amazonas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.8,AM,Norte
202403,Roraima,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.0,RR,Norte
202404,Roraima,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.7,RR,Norte
202404,Amapá,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.9,AP,Norte
202401,Maranhão,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.8,MA,Nordeste
202402,Maranhão,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.0,MA,Nordeste
202403,Maranhão,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.5,MA,Nordeste
202404,Maranhão,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.5,MA,Nordeste
202404,Piauí,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.7,PI,Nordeste
202401,Ceará,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.1,CE,Nordeste
202402,Ceará,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.2,CE,Nordeste
202403,Ceará,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.0,CE,Nordeste
202404,Ceará,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.6,CE,Nordeste
202402,Rio Grande Do Norte,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.4,RN,Nordeste
202403,Rio Grande Do Norte,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.4,RN,Nordeste
202401,Paraíba,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,2.7,PB,Nordeste
202402,Paraíba,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.6,PB,Nordeste
202403,Paraíba,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.2,PB,Nordeste
202404,Paraíba,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.9,PB,Nordeste
202401,Pernambuco,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,2.1,PE,Nordeste
202402,Pernambuco,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.7,PE,Nordeste
202401,Alagoas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,2.9,AL,Nordeste
202402,Alagoas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.3,AL,Nordeste
202403,Alagoas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,3.0,AL,Nordeste
202404,Alagoas,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.7,AL,Nordeste
202401,Sergipe,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.6,SE,Nordeste
202401,Bahia,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,0.8,BA,Nordeste
202402,Bahia,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,2.5,BA,Nordeste
202403,Bahia,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",%,Sem instrução e menos de 1 ano de estudo,1.4,BA,Nordeste
